id,u,p,c,d,regp,hostRaw,level,rankLabel,rank,tags,private,source,notes,profileId,officialWebsite,profileAddress,rankingEligible,entityStatus,statusLabel,statusEffectiveFrom,statusSourceUrl,statusEvidence,hostBoundaryStatus,hostOverrideSourceUrl,hostOverrideEvidence,hostOverrideNote,originalHost,preferredRank,latestRankings,admissionFactCount,latestAdmissionYear,financeFactCount,latestFinanceYear
4146012308,海口经济学院,海南省,海口市,,海南省,海口市,本科,财18,950,[],True,教育部2026名录（CSV镜像）,民办,1391,https://www.hkc.edu.cn/,海南省海口市桂林洋高校区海涛大道1001号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 950.0, 'label': '2026软科分类标签 财18', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4146013811,琼台师范学院,海南省,海口市,,海南省,海口市,本科,500+,761,[],False,教育部2026名录（CSV镜像）,,1521,https://www.qtnu.edu.cn/,"府城校区：海南省海口市琼山区府城中山路8号,桂林洋校区：海南省海口市美兰区桂林洋高校区",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 761.0, 'label': '2026软科分类标签 500+', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4146013892,三亚学院,海南省,三亚市,,海南省,三亚市,本科,50,931,[],True,教育部2026名录（CSV镜像）,民办,1329,https://www.sanyau.edu.cn/,海南省三亚市吉阳区学院路191号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 931.0, 'label': '2026软科主榜 50', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4146014172,海南科技职业大学,海南省,海口市,,海南省,海口市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,1432,https://www.hvust.edu.cn/,"美兰校区：海南省海口市美兰区琼山大道18号,云龙校区：海南省海口市云龙镇云定路118号",True,,,,,,,,,,,,{},0,,0,
4146014829,海南比勒费尔德应用科学大学,海南省,儋州市,,海南省,儋州市,本科,,999999,[],False,教育部2026名录（CSV镜像）,境外高等教育机构在海南自由贸易港设立的实施理工农医类学科专业教育的学校,3645,https://www.biuh.org/,海南省儋州市洋浦经济开发区,True,,,,,,,,,,,,{},0,,0,
4146014944,海南警察学院,海南省,海口市,,海南省,海口市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,3812,https://www.hipolice.edu.cn/,校本部：海南省海口市秀英区定海大道1号,True,,,,,,,,,,,,{},0,,0,
4146014948,海南洛桑旅游大学,海南省,三亚市,,海南省,三亚市,本科,,999999,[],False,教育部2026名录（CSV镜像）,境外高等教育机构在海南自由贸易港设立的实施理工农医类学科专业教育的学校,3820,,海南省三亚市海棠区湾坡路108号,True,,,,,,,,,,,,{},0,,0,
4146013875,海南经贸职业大学,海南省,海口市,,海南省,海口市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,1404,https://www.hceb.edu.cn/,海南省海口市桂林洋高校区,True,,,,,,,,,,,,{},0,,0,
4146011999,海南职业技术学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1382,https://www.hcvt.cn/,海南省海口市龙华区南海大道95号,True,,,,,,,,,,,,{},0,,0,
4146012717,三亚城市职业学院,海南省,三亚市,,海南省,三亚市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2292,https://www.sycsxy.cn,海南省三亚市吉阳区抱坡路100号,True,,,,,,,,,,,,{},0,,0,
4146013575,海南软件职业技术学院,海南省,琼海市,,海南省,琼海市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,1390,https://www.hncst.edu.cn/,海南省琼海市富海路128号,True,,,,,,,,,,,,{},0,,0,
4146013576,海南政法职业学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,2290,https://www.hnplc.com,海南省海口市琼山区新大洲大道280号,True,,,,,,,,,,,,{},0,,0,
4146013577,海南外国语职业学院,海南省,文昌市,,海南省,文昌市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,2291,http://www.hncfs.edu.cn,海南省文昌市教育路178号,True,,,,,,,,,,,,{},0,,0,
4146013876,海南工商职业学院,海南省,海口市,,海南省,海口市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2689,https://www.hntbc.edu.cn/,海口市国兴大道文坛路2号,True,,,,,,,,,,,,{},0,,0,
4146013931,三亚航空旅游职业学院,海南省,三亚市,,海南省,三亚市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2293,https://www.hnasatc.edu.cn/,海南省三亚市凤凰路218号,True,,,,,,,,,,,,{},0,,0,
4146014236,三亚理工职业学院,海南省,三亚市,,海南省,三亚市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,2577,http://www.ucsanya.com,海南省三亚市吉阳区学院路191号,True,,,,,,,,,,,,{},0,,0,
4146014575,海南体育职业技术学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,3269,https://www.hnstx.com,海口市国兴大道68号,True,,,,,,,,,,,,{},0,,0,
4146014612,三亚中瑞酒店管理职业学院,海南省,三亚市,,海南省,三亚市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3275,https://www.his.edu.cn,海南省三亚市海棠区湾坡路108号,True,,,,,,,,,,,,{},0,,0,
4146014639,海南健康管理职业技术学院,海南省,澄迈县,,海南省,澄迈县,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3279,http://www.hainhmc.edu.cn,"金江校区：海南省澄迈县金江镇文化北路1号,老城校区：海南省澄迈县老城镇北一环路",True,,,,,,,,,,,,{},0,,0,
4146014724,海南卫生健康职业学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,3485,https://www.hnhvc.edu.cn/,"秀华校区：海南省海口市秀英区秀华路32号,椰孩校区：海南省海口市龙华区白水塘路48号",True,,,,,,,,,,,,{},0,,0,
4146014846,海南东方新丝路职业学院,海南省,东方市,,海南省,东方市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3698,https://www.hinsrc.edu.cn/,海南省东方市金月湾滨海旅游度假区,True,,,,,,,,,,,,{},0,,0,
4146014890,海口旅游职业学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,3734,http://www.hkvts.cn/hkvts/index/index.html,海南省海口市秀英区椰海大道398号,True,,,,,,,,,,,,{},0,,0,
4146014891,海南艺术职业学院,海南省,海口市,,海南省,海口市,专科,,999999,[],False,教育部2026名录（CSV镜像）,,3735,http://www.hnart-edu.cn/,海南省海口市桂林洋经济开发区桂林洋大道10号,True,,,,,,,,,,,,{},0,,0,
4146014893,三亚护理职业学院,海南省,三亚市,,海南省,三亚市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3739,https://www.syicn.cn,海南省三亚市育才⽣态区育才镇⽴新路18号,True,,,,,,,,,,,,{},0,,0,
4146014970,海南万宁食品药品职业学院,海南省,万宁市,,海南省,万宁市,专科,,999999,[],True,教育部2026名录（CSV镜像）,民办,3906,https://www.hnwnfpvc.com/,,True,,,,,,,,,,,,{},0,,0,
4150010611,重庆大学,重庆市,重庆市,,重庆市,重庆市,本科,34,34,"['985', '211', '双一流']",False,教育部2026名录（CSV镜像）,,119,https://www.cqu.edu.cn/,"A校区：重庆市沙坪坝区沙正街174号,B校区：重庆市沙坪坝区沙北街83号,C校区：重庆市沙坪坝区陈家湾渝碚路131号,虎溪校区：重庆市沙坪坝区大学城南路55号,两江校区：重庆市渝北区两江大道9号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 34.0, 'label': '2026软科主榜 34', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010617,重庆邮电大学,重庆市,重庆市,,重庆市,重庆市,本科,147,203,[],False,教育部2026名录（CSV镜像）,,184,https://www.cqupt.edu.cn/,重庆市南岸区南山街道崇文路2号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 203.0, 'label': '2026软科主榜 147', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010618,重庆交通大学,重庆市,重庆市,,重庆市,重庆市,本科,191,263,[],False,教育部2026名录（CSV镜像）,,1018,https://www.cqjtu.edu.cn/,"南岸校区：重庆市南岸区学府大道66号,科学城校区：重庆市双福新区福星大道1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 263.0, 'label': '2026软科主榜 191', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010631,重庆医科大学,重庆市,重庆市,,重庆市,重庆市,本科,医9,102,[],False,教育部2026名录（CSV镜像）,,178,https://www.cqmu.edu.cn/,"袁家岗校区：重庆市渝中区医学院路1号,缙云校区：重庆市沙坪坝区大学城中路61号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 102.0, 'label': '2026软科分类标签 医9', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010635,西南大学,重庆市,重庆市,,重庆市,重庆市,本科,61,71,"['211', '双一流']",False,教育部2026名录（CSV镜像）,,934,https://www.swu.edu.cn/,"北碚校区：重庆市北碚区天生路2号,荣昌校区：重庆市荣昌区学院路160号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 71.0, 'label': '2026软科主榜 61', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010637,重庆师范大学,重庆市,重庆市,,重庆市,重庆市,本科,215,298,[],False,教育部2026名录（CSV镜像）,,179,https://www.cqnu.edu.cn,"沙坪坝校区：重庆市沙坪坝区天陈路12号,大学城校区：重庆市沙坪坝区大学城中路37号,北碚校区：重庆市北碚区团山堡1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 298.0, 'label': '2026软科主榜 215', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010642,重庆文理学院,重庆市,重庆市,,重庆市,重庆市,本科,307,459,[],False,教育部2026名录（CSV镜像）,,1038,https://www.cqwu.edu.cn/,"红河校区：重庆市永川区红河大道319号,星湖校区：重庆市永川卫星湖文化旅游区",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 459.0, 'label': '2026软科主榜 307', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010643,重庆三峡科技大学,重庆市,重庆市,,重庆市,重庆市,本科,380,562,[],False,教育部2026名录（CSV镜像）,,198,https://www.sanxiau.edu.cn/,"百安校区：重庆市万州区天星路666号,沙龙校区：重庆市万州区沙龙路二段780号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 562.0, 'label': '2026软科主榜 380', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010647,长江师范学院,重庆市,重庆市,,重庆市,重庆市,本科,345,511,[],False,教育部2026名录（CSV镜像）,,191,https://www.yznu.edu.cn/,重庆市涪陵区聚贤大道16号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 511.0, 'label': '2026软科主榜 345', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010650,四川外国语大学,重庆市,重庆市,,重庆市,重庆市,本科,语10,341,[],False,教育部2026名录（CSV镜像）,,193,https://www.sisu.edu.cn,重庆市沙坪坝区壮志路33号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 341.0, 'label': '2026软科分类标签 语10', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010652,西南政法大学,重庆市,重庆市,,重庆市,重庆市,本科,政3,167,[],False,教育部2026名录（CSV镜像）,,180,https://www.swupl.edu.cn/,"两江校区：重庆市两江新区宝圣大道301号,沙坪坝校区：重庆市沙坪坝区壮志路2号,宝圣湖校区：重庆市渝北区兴科二路1号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 167.0, 'label': '2026软科分类标签 政3', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150010655,四川美术学院,重庆市,重庆市,,重庆市,重庆市,本科,,999999,[],False,教育部2026名录（CSV镜像）,,196,https://www.scfai.edu.cn,"虎溪校区：重庆市沙坪坝区虎溪大学城南路56号,黄桷坪校区：重庆市九龙坡区黄桷坪正街108号,悦来校区：重庆市两江新区嘉陵江畔、悦来江湾",True,,,,,,,,,,,,{},0,,0,
4150011551,重庆科技大学,重庆市,重庆市,,重庆市,重庆市,本科,279,402,[],False,教育部2026名录（CSV镜像）,,1009,https://www.cqust.edu.cn/,重庆市沙坪坝区大学城东路20号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 402.0, 'label': '2026软科主榜 279', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150011660,重庆理工大学,重庆市,重庆市,,重庆市,重庆市,本科,243,345,[],False,教育部2026名录（CSV镜像）,,187,https://www.cqut.edu.cn,"花溪校区：重庆市巴南区红光大道69号,两江校区：重庆市渝北区龙兴镇普福大道459号,杨家坪校区：重庆市九龙坡区兴胜路4号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 345.0, 'label': '2026软科主榜 243', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150011799,重庆工商大学,重庆市,重庆市,,重庆市,重庆市,本科,财20,326,[],False,教育部2026名录（CSV镜像）,,1073,https://www.ctbu.edu.cn/,"南岸校区：重庆市南岸区学府大道19号,南岸校区兰花湖片区：重庆市南岸区学府大道28号,茶园校区：重庆市南岸区梨花大道西侧,江北校区：重庆市江北区董家溪鹅石堡山26号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 326.0, 'label': '2026软科分类标签 财20', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150012607,重庆机电职业技术大学,重庆市,重庆市,,重庆市,重庆市,本科,,999999,[],True,教育部2026名录（CSV镜像）,民办,1485,https://www.cqvtu.edu.cn/,重庆市璧山区璧青北路1001号,True,,,,,,,,,,,,{},0,,0,
4150012608,重庆工程学院,重庆市,重庆市,,重庆市,重庆市,本科,100+,1003,[],True,教育部2026名录（CSV镜像）,民办,1499,https://www.cqie.edu.cn/,"南泉校区：重庆市巴南区南泉街道白鹤林16号,双桥校区：重庆市双桥经济开发区西湖大道76号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 1003.0, 'label': '2026软科分类标签 100+', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150012616,重庆城市科技学院,重庆市,重庆市,,重庆市,重庆市,本科,55,937,[],True,教育部2026名录（CSV镜像）,民办,1474,https://www.cqcst.edu.cn/,"永川校区：重庆市永川区光彩大道368号,巴南校区：重庆市巴南区燕尾山路898号",True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 937.0, 'label': '2026软科主榜 55', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150012757,重庆警察学院,重庆市,重庆市,,重庆市,重庆市,本科,政16,505,[],False,教育部2026名录（CSV镜像）,,1493,https://www.cqpc.edu.cn,重庆市沙坪坝区大学城景铮路666号,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 505.0, 'label': '2026软科分类标签 政16', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
4150013548,重庆人文科技学院,重庆市,重庆市,,重庆市,重庆市,本科,10,881,[],True,教育部2026名录（CSV镜像）,民办,1232,https://www.cqrk.edu.cn/,重庆市合川区草街街道,True,,,,,,,,,,,"{'rankingId': 'legacy-shanghairanking-bcur', 'edition': '2026', 'sortValue': 881.0, 'label': '2026软科主榜 10', 'sourceUrl': 'https://www.shanghairanking.cn/rankings/bcur/2026', 'legacy': True}",{},0,,0,
