campus_id,uid,学校,省份,城市,校区,地址,来源类型,状态
PROFILE3586_1,4144014758,广东梅州职业技术学院,广东省,梅州市,广梅产业园校区,广州梅州产业转移园蕉岭路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3398_0,4151014645,天府新区航空旅游职业学院,四川省,眉山市,天府校区,四川省天府新区剑南大道南延线航空大道中段168号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3379_0,4143010836,株洲师范高等专科学校,湖南省,株洲市,云龙校区,湖南省株洲市经开区智慧路89号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3377_0,4142014555,长江艺术工程职业学院,湖北省,荆州市,办学地点（档案未命名）,湖北省荆州市纪南生态文化旅游区孙叔敖路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3366_1,4141014636,河南物流职业学院,河南省,郑州市,平原校区,河南省郑州市黄河大桥北中州大道与郑焦晋（原焦）高速交叉口西侧,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3366_2,4141014636,河南物流职业学院,河南省,新乡市,新乡校区,新乡市科隆大道114号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3361_1,4141013889,河南林业职业学院,河南省,洛阳市,三川校区,河南省洛阳市洛常路168号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3358_0,4136014569,赣南卫生健康职业学院,江西省,赣州市,办学地点（档案未命名）,江西省赣州市蓉江新区高校园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3346_0,4132014568,江苏航空职业技术学院,江苏省,镇江市,办学地点（档案未命名）,江苏省镇江瑞城路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3334_0,4113014586,唐山幼儿师范高等专科学校,河北省,唐山市,办学地点（档案未命名）,河北省唐山市高新技术开发区京唐智慧港,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3332_1,4113012783,石家庄城市经济职业学院,河北省,石家庄市,东校区,河北省石家庄市经济技术开发区（东区）鼎盛街3号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3292_0,4262051378,甘肃财贸职业学院,甘肃省,兰州市,兰州新区职教园校区,甘肃省兰州市兰州新区职教园区海河街766号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3289_0,4162014594,兰州现代职业学院,甘肃省,兰州市,办学地点（档案未命名）,甘肃省兰州新区职教园区（兰州新区九龙江街500号）,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3253_0,4136014537,江西师范高等专科学校,江西省,鹰潭市,办学地点（档案未命名）,江西省鹰潭市信江新区滨江东路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3230_0,4132014493,南通师范高等专科学校,江苏省,南通市,开发区校区,江苏省南通市经济技术开发区育贤路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3154_0,4162014517,甘肃卫生职业学院,甘肃省,兰州市,新区校区,甘肃省兰州市新区职教园区九龙江街1666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3115_1,4134014330,合肥幼儿师范高等专科学校,安徽省,合肥市,少荃湖校区,安徽省合肥市新站高新区文忠路2299号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3098_0,4241050709,平顶山职业技术学院,河南省,平顶山市,新校区,河南省平顶山市城乡一体化示范区长安大道西段（郑万高铁平顶山站西侧）,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3083_1,4123013302,哈尔滨传媒职业学院,黑龙江省,哈尔滨市,二校区,哈尔滨市松花路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3073_0,4141010469,河南牧业经济学院,河南省,郑州市,龙子湖校区,河南省郑州市郑东新区龙子湖北路6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE3067_1,4141012582,河南水利与环境职业学院,河南省,郑州市,航空港校区,郑州航空港经济综合实验区双鹤湖片区梅河路与工业十一路交汇处,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2928_0,4137014346,山东海事职业学院,山东省,潍坊市,南区,潍坊市滨海经济技术开发区科教创新园区智慧南二街1000号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2928_1,4137014346,山东海事职业学院,山东省,潍坊市,北区,潍坊滨海经济技术开发区智慧北二街00999号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2914_0,4141014352,鹤壁汽车工程职业学院,河南省,鹤壁市,淇滨校区,河南省鹤壁市职教园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2905_0,4233050559,宁波幼儿师范高等专科学校,浙江省,宁波市,杭州湾校区,宁波市前湾新区金慈路316号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2902_1,4113014458,张家口学院,河北省,张家口市,明湖校区,河北省张家口市经开区洋河新区景观大道北侧,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2889_0,4136014437,南昌师范学院,江西省,南昌市,昌北校区,江西省南昌市经济技术开发区瑞香路889号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2887_0,4136013418,江西服装学院,江西省,南昌市,办学地点（档案未命名）,江西省南昌市向塘经济开发区丽湖中大道103号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2885_0,4136014465,赣州师范高等专科学校,江西省,赣州市,办学地点（档案未命名）,江西省赣州市蓉江新区高校园区35号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2858_2,4113014396,河北轨道运输职业技术学院,河北省,石家庄市,阿里山校区,石家庄市经济技术开发区阿里山大街18号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2854_0,4113014335,廊坊卫生职业学院,河北省,廊坊市,办学地点（档案未命名）,河北省廊坊市经济开发区东方大学城四光路南,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2846_0,4161013125,陕西服装工程学院,陕西省,西安市,主校区,陕西省西安市西咸新区沣西新城同文路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2839_0,4134013065,安徽外国语学院,安徽省,合肥市,办学地点（档案未命名）,安徽省合肥市繁华大道（西）2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2837_1,4137013324,山东协和学院,山东省,济南市,遥墙校区,山东省济南市高新区临港街道温泉路5688号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2677_0,4141014303,郑州信息工程职业学院,河南省,郑州市,南校区,郑州市中原西路桃贾路19号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2672_0,4141014308,河南艺术职业学院,河南省,郑州市,新校区,河南省郑州市郑东新区郑开大道132号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2664_0,4134014299,皖西卫生职业学院,安徽省,六安市,主校区,安徽省六安市皋城中路406号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2663_0,4132014293,宿迁泽达职业技术学院,江苏省,宿迁市,办学地点（档案未命名）,江苏省宿迁市湖滨新区学成路666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2649_0,4115014283,呼伦贝尔职业技术学院,内蒙古自治区,呼伦贝尔市,办学地点（档案未命名）,呼伦贝尔市中心城新区规划3道街,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2628_0,4145013645,南宁理工学院,广西壮族自治区,南宁市,南宁校区,广西南宁市广西-东盟经济技术开发区发展大道16号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2532_1,4123013300,黑龙江工商学院,黑龙江省,哈尔滨市,哈南校区,黑龙江省哈南工业新城崇文路9号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2523_2,4153013326,滇池学院,云南省,昆明市,阳宗海校区,云南省昆明市阳宗海风景名胜区汤池街道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2519_0,4137013373,聊城大学东昌学院,山东省,聊城市,办学地点（档案未命名）,山东省聊城市北外环路266号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2518_1,4137013379,潍坊理工学院,山东省,潍坊市,中心校区,山东省潍坊市经济开发区民主街7777号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2511_0,4137014242,山东理工职业学院,山东省,济宁市,主校区,山东省济宁市太白湖新区济宁大道37号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2506_0,4137013355,烟台工程职业技术学院,山东省,烟台市,办学地点（档案未命名）,山东省烟台市经济技术开发区珠江路92号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2504_0,4151014176,四川现代职业学院,四川省,成都市,办学地点（档案未命名）,四川省成都市西南航空港华创路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2500_0,4151014043,四川文化艺术学院,四川省,绵阳市,绵阳校区,四川省绵阳市经开区机场东路83号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2497_1,4151013673,成都外国语学院,四川省,宜宾市,宜宾校区,四川省宜宾市临港经济技术开发区大学城路三段216号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2486_1,4165014138,新疆职业大学,新疆维吾尔自治区,乌鲁木齐市,友好路校区,新疆乌鲁木齐市友好南路413号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2477_0,4143012660,湖南工程学院应用技术学院,湖南省,湘潭市,办学地点（档案未命名）,湖南省湘潭市书院路17号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2464_1,4143012343,湖南生物机电职业技术学院,湖南省,长沙市,马坡岭校区,湖南省长沙市远大二路247号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2460_0,4142013258,湖北工程学院新技术学院,湖北省,孝感市,办学地点（档案未命名）,湖北省孝感市学院路158号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2448_0,4141013504,安阳学院,河南省,安阳市,安阳校区,河南省安阳市中华路南段599号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2447_1,4141014251,驻马店职业技术学院,河南省,驻马店市,北校区,河南省驻马店市学院路和顺河路交叉口西北,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2446_0,4141014245,新乡职业技术学院,河南省,新乡市,校本部,河南省新乡经济技术开发区经三路6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2442_0,4136014167,江西枫林涉外经贸职业学院,江西省,九江市,办学地点（档案未命名）,江西省赣江新区永修组团,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2438_0,4136013440,南昌应用技术师范学院,江西省,南昌市,九龙湖校区,江西省南昌市红谷滩新区明月山大道1599号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2434_1,4136013437,南昌医学院,江西省,南昌市,象湖校区,江西省南昌市小蓝经济开发区汇仁大道689号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2433_0,4136013433,南昌航空大学科技学院,江西省,南昌市,办学地点（档案未命名）,江西省南昌市赣江新区共青城市青年大道69号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2430_0,4136013431,南昌交通学院,江西省,南昌市,黄家湖校区,江西省南昌市南昌经济技术开发区广兰大道899号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2426_0,4136014250,江西传媒职业学院,江西省,南昌市,蒋巷校区,江西省南昌市蒋巷西大道266号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2418_0,4134014230,合肥信息技术职业学院,安徽省,合肥市,办学地点（档案未命名）,安徽省合肥市大学城九龙路115号（安徽大学新校区西门南500米）,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2415_0,4134014203,皖江工学院,安徽省,马鞍山市,霍里山校区,安徽省马鞍山市霍里山大道333号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2415_1,4134014203,皖江工学院,安徽省,马鞍山市,郑蒲港校区,安徽省马鞍山市郑蒲港新区河海中路666号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2407_0,4134013616,合肥经济学院,安徽省,合肥市,高教基地校区,安徽省合肥市新站区学府路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2407_1,4134013616,合肥经济学院,安徽省,合肥市,新桥校区,安徽省新站新桥国际产业园丰收大道22号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2407_2,4134013616,合肥经济学院,安徽省,合肥市,大学城校区,安徽省合肥市经济技术开发区合安路218号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2404_1,4134014191,徽商职业学院,安徽省,合肥市,紫蓬校区,安徽省合肥市紫蓬山森林大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2401_2,4133013001,宁波财经学院,浙江省,宁波市,杭州湾校区,浙江省宁波市（慈溪）杭州湾新区博华路77号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2395_0,4133013292,中国计量大学现代科技学院,浙江省,杭州市,下沙校区,浙江省杭州市下沙高教园区学源街258号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2388_2,4133013284,温州医科大学仁济学院,浙江省,温州市,茶山校区,浙江省温州市茶山高教园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2374_0,4145014171,梧州职业学院,广西壮族自治区,梧州市,办学地点（档案未命名）,广西壮族自治区梧州市三龙大道88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2365_2,4145014220,广西幼儿师范高等专科学校,广西壮族自治区,南宁市,东盟校区,广西东盟经济技术开发区发展大道2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2364_0,4145010604,广西民族师范学院,广西壮族自治区,崇左市,办学地点（档案未命名）,广西壮族自治区崇左市城南区佛子路23号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2353_0,4121013599,大连艺术学院,辽宁省,大连市,校本部,辽宁省大连市金普新区同汇路19号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2353_1,4121013599,大连艺术学院,辽宁省,大连市,老校区,辽宁省大连市经济技术开发区东北大街92号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2351_1,4121013631,大连东软信息学院,辽宁省,大连市,博川校区,辽宁省大连市高新园区博川路8号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2347_0,4121013213,锦州医科大学医疗学院,辽宁省,锦州市,松山校区,辽宁省锦州市高新技术产业园区昆明街2A号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2347_1,4121013213,锦州医科大学医疗学院,辽宁省,锦州市,滨海校区,辽宁省锦州市经济技术开发区辽东大街10号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2338_0,4121013207,大连科技学院,辽宁省,大连市,办学地点（档案未命名）,辽宁省大连市旅顺经济开发区滨港路999-26号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2334_1,4121014189,辽宁建筑职业学院,辽宁省,辽阳市,南校区,辽宁省辽阳市南郊街11号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2325_0,4114013534,山西工学院,山西省,朔州市,长宁校区,山西省朔州市开发区长宁街11号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2323_0,4114014186,朔州职业技术学院,山西省,朔州市,办学地点（档案未命名）,山西省朔州市张辽南路紫金街1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2322_1,4114014177,山西经贸职业学院,山西省,太原市,龙山校区,山西省太原市晋祠路三段629号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2315_1,4122013623,长春大学旅游学院,吉林省,长春市,净月校区,吉林省长春市长春净月高新技术产业开发区福祉街道潭西社区福祉大路1595号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2314_0,4122013603,长春财经学院,吉林省,长春市,办学地点（档案未命名）,吉林省长春市净月国家高新技术产业开发区擎天树街58号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2313_1,4122013600,长春光华学院,吉林省,长春市,合肥路校区,吉林省长春市长春经济技术开发区合肥路与富阳街交汇处东,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2311_0,4113013400,石家庄理工职业学院,河北省,石家庄市,鹿泉校区,河北省石家庄市中山西路石柏南大街178号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2309_0,4113014158,石家庄人民医学高等专科学校,河北省,石家庄市,南校区,石家庄市红旗大街汇丰路18号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2307_1,4113014259,沧州幼儿师范高等专科学校,河北省,沧州市,沧州校区,河北省沧州市解放东路155号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2305_0,4113013074,河北对外经贸职业学院,河北省,秦皇岛市,办学地点（档案未命名）,河北省秦皇岛市北戴河新区戴河大街6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2302_1,4112013897,天津理工大学中环信息学院,天津市,天津市,海河园院区,天津海河教育园区雅深路6号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2289_1,4164013820,银川能源学院,宁夏回族自治区,银川市,滨河校区,宁夏银川市滨河新区国际科教城汉关路与星河街路口,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2268_0,4152012223,贵州航天职业技术学院,贵州省,遵义市,新蒲大学城校区,贵州省遵义市新蒲新区平安大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2266_0,4152012107,贵州警察学院,贵州省,贵阳市,办学地点（档案未命名）,贵州省贵阳市双龙航空港经济区见龙洞路175号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2258_0,4161014031,陕西旅游烹饪职业学院,陕西省,西安市,泾河新城校区,陕西省西安市西咸新区泾河新城陕旅大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2255_0,4161013123,陕西国际商贸学院,陕西省,西安市,办学地点（档案未命名）,陕西省西安市沣渭新区大学园统一西路35号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2253_0,4161013679,西安建筑科技大学华清学院,陕西省,西安市,幸福校区,陕西省西安市幸福南路109号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2250_0,4161013953,铜川职业技术学院,陕西省,铜川市,办学地点（档案未命名）,陕西省铜川市新区朝阳路8号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2248_0,4161013951,渭南职业技术学院,陕西省,渭南市,高新校区,陕西省渭南市高新区胜利大街西段科教园区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2245_0,4161013948,商洛职业技术学院,陕西省,商洛市,办学地点（档案未命名）,陕西省商洛市商鞅大道西段丹南新区,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2244_1,4161013947,西安职业技术学院,陕西省,西安市,辛家庙校区,陕西省西安市太元路99号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2243_0,4161013946,咸阳职业技术学院,陕西省,咸阳市,办学地点（档案未命名）,陕西省咸阳市沣河新区统一大道,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2242_0,4161013945,西安铁路职业技术学院,陕西省,西安市,港务校区,陕西省西安国际港务区港务大道396号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2241_0,4161013736,陕西邮电职业技术学院,陕西省,咸阳市,咸阳校区,陕西省咸阳市文林路中段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2239_1,4161013566,陕西铁路工程职业技术学院,陕西省,渭南市,高新校区,陕西省渭南市高新区胜利大街西段,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2218_0,4132013752,盐城工业职业技术学院,江苏省,盐城市,办学地点（档案未命名）,江苏省盐城市解放南路285号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2216_1,4132013748,无锡城市职业技术学院,江苏省,无锡市,南校区,无锡文良路45号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2213_0,4132013110,宿迁职业技术学院,江苏省,宿迁市,办学地点（档案未命名）,江苏省宿迁市湖滨新城合欢路8号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2211_0,4132012809,苏州工业园区职业技术学院,江苏省,苏州市,办学地点（档案未命名）,江苏省苏州市工业园区独墅湖科教创新区若水路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2203_0,4132011050,连云港职业技术学院,江苏省,连云港市,办学地点（档案未命名）,江苏省连云港市晨光路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2201_0,4132011051,镇江市高等专科学校,江苏省,镇江市,校本部,江苏省镇江市高校园区长香西大道518号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2195_0,4123014053,黑龙江交通职业技术学院,黑龙江省,哈尔滨市,哈尔滨校区,黑龙江省哈尔滨新区（江北大学城）学院路88号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2190_0,4123010238,齐齐哈尔高等师范专科学校,黑龙江省,齐齐哈尔市,办学地点（档案未命名）,黑龙江省齐齐哈尔市民航路566号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2186_1,4153012851,昆明艺术职业学院,云南省,昆明市,高新校区,昆明国家高新技术产业开发区——昆明新城区高新技术产业基地,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2181_1,4153013331,昆明文理学院,云南省,昆明市,杨林校区,云南省昆明市嵩明职教新城文海路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2179_2,4153013758,云南林业职业技术学院,云南省,昆明市,石林校区,云南省昆明市石林县环城东路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2178_1,4153013757,云南机电职业技术学院,云南省,昆明市,杨林校区,昆明市嵩明职教新城文苑路1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2177_0,4153013756,云南国防工业职业技术学院,云南省,昆明市,学府校区,云南省昆明市学府路113号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2175_0,4153013136,云南能源职业技术学院,云南省,曲靖市,麒麟校区,云南省曲靖市职教园区文苑北路,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2172_0,4153012559,云南体育运动职业技术学院,云南省,昆明市,办学地点（档案未命名）,云南省昆明市海埂体院路3号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2170_0,4153012556,云南司法警官职业学院,云南省,昆明市,办学地点（档案未命名）,昆明市空港经济区大板桥金盾苑1号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2169_0,4153012555,云南农业职业技术学院,云南省,昆明市,茭菱校区,云南省昆明市茭菱路128号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2167_0,4153012357,云南交通职业技术大学,云南省,昆明市,呈贡校区,云南省昆明市呈贡大学城万青路2056号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2166_1,4153012349,云南国土资源职业学院,云南省,昆明市,经开校区,云南省经济技术开发区经牛路2号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2159_1,4153011557,昆明冶金职业大学,云南省,昆明市,莲华校区,云南省昆明市学府路388号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2155_0,4137013320,青岛黄海学院,山东省,青岛市,办学地点（档案未命名）,山东省青岛市西海岸新区灵海路1145号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
PROFILE2154_0,4137013857,山东华宇工学院,山东省,德州市,办学地点（档案未命名）,山东省德州市大学东路968号,profile,本轮读取第三方档案 · 仅定位至城市，县区待核 · 办学状态仍需官网复核
