高校代码,学校名称,省级地区,主体城市,办学层次,历史招生批次摘要,民办,985,211,双一流,当前状态,参与当前榜单,地图排序参考,软科最新,软科主榜参考,QS最新,THE最新,ARWU最新,校区记录数,县区证据数,可落最低法定边界,录取事实数,最新录取年份,财务事实数,最新财务年份,学校官网
4111012451,北京政法职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.bcpl.edu.cn/
4111012561,北京财贸职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,5,0,是,0,,0,,https://www.bjczy.edu.cn
4111012564,北京北大方正软件职业技术学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.pfc.edu.cn/
4111012565,北京经贸职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.csuedu.com/
4111012566,北京经济技术职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.bibtedu.cn/
4111012567,北京戏曲艺术职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.bjxx.com.cn/
4111012568,北京汇佳职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.hju.net.cn/
4111012733,北京科技经营管理学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.jgy1985.cn/
4111013703,北京科技职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.5aaa.com/
4111013728,北京培黎职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.bjpldx.edu.cn/
4111014073,北京经济管理职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.biem.edu.cn
4111014075,北京劳动保障职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.bvclss.cn/
4111014140,北京艺术传媒职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.bjamu.cn
4111014215,北京体育职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.bjtzhy.org/
4111014279,北京交通运输职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,8,0,是,0,,0,,https://www.bjjt.edu.cn
4111014395,北京卫生职业学院,北京市,北京市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.bjhvc.edu.cn/
4111014588,北京网络职业学院,北京市,北京市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.bjwlxy.org.cn/index/worker/admissions.html
4112010055,南开大学,天津市,天津市,本科,,否,是,是,是,现役候选,是,2026软科主榜 21,2026软科主榜 21,,,,,5,0,是,0,,0,,https://www.nankai.edu.cn/
4112010056,天津大学,天津市,天津市,本科,,否,是,是,是,现役候选,是,2026软科主榜 20,2026软科主榜 20,,,,,2,0,是,0,,0,,https://www.tju.edu.cn/
4112010057,天津科技大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 158,2026软科主榜 158,,,,,3,0,是,0,,0,,https://www.tust.edu.cn
4112010058,天津工业大学,天津市,天津市,本科,,否,否,否,是,现役候选,是,2026软科主榜 133,2026软科主榜 133,,,,,1,0,是,0,,0,,https://www.tiangong.edu.cn/
4112010059,中国民航大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 226,2026软科主榜 226,,,,,2,0,是,0,,0,,https://www.cauc.edu.cn
4112010060,天津理工大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 170,2026软科主榜 170,,,,,1,0,是,0,,0,,https://www.tjut.edu.cn/
4112010061,天津农学院,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 353,2026软科主榜 353,,,,,5,0,是,0,,0,,https://www.tjau.edu.cn/
4112010062,天津医科大学,天津市,天津市,本科,,否,否,是,是,现役候选,是,2026软科分类标签 医5,2026软科分类标签 医5,,,,,4,0,是,0,,0,,https://www.tmu.edu.cn/
4112010063,天津中医药大学,天津市,天津市,本科,,否,否,否,是,现役候选,是,2026软科分类标签 中医5,2026软科分类标签 中医5,,,,,4,0,是,0,,0,,https://www.tjutcm.edu.cn/
4112010065,天津师范大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 160,2026软科主榜 160,,,,,3,0,是,0,,0,,https://www.tjnu.edu.cn/
4112010066,天津职业技术师范大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 343,2026软科主榜 343,,,,,2,0,是,0,,0,,https://www.tute.edu.cn
4112010068,天津外国语大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 语11,2026软科分类标签 语11,,,,,3,0,是,0,,0,,https://www.tjfsu.edu.cn/
4112010069,天津商业大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财28,2026软科分类标签 财28,,,,,2,0,是,0,,0,,https://www.tjcu.edu.cn/
4112010070,天津财经大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财16,2026软科分类标签 财16,,,,,1,0,是,0,,0,,https://www.tjufe.edu.cn
4112010071,天津体育学院,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 体7,2026软科分类标签 体7,,,,,3,0,是,0,,0,,https://www.tjus.edu.cn
4112010072,天津音乐学院,天津市,天津市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjcm.edu.cn/
4112010073,天津美术学院,天津市,天津市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.tjarts.edu.cn
4112010792,天津城建大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科主榜 318,2026软科主榜 318,,,,,1,0,是,0,,0,,https://www.tcu.edu.cn
4112010859,天津天狮学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,4,0,是,0,,0,,https://www.tianshi.edu.cn/
4112012105,天津中德应用技术大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,2,0,是,0,,0,,https://www.tsguas.edu.cn/
4112013658,天津外国语大学滨海外事学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://bhws.tjfsu.edu.cn/
4112013659,天津传媒学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tjcma.edu.cn/
4112013660,天津商业大学宝德学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.boustead.edu.cn/
4112013661,天津医科大学临床医学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tmucmc.edu.cn
4112013663,南开大学滨海学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4112013896,天津师范大学津沽学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4112013897,天津理工大学中环信息学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjzhic.edu.cn/
4112013898,北京科技大学天津学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://tj.ustb.edu.cn/
4112014038,天津仁爱学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,2026软科主榜 93,2026软科主榜 93,,,,,1,0,是,0,,0,,https://www.tjrac.edu.cn/
4112014087,天津财经大学珠江学院,天津市,天津市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://zhujiang.tjufe.edu.cn/
4112012723,天津警察学院,天津市,天津市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tjjingyuan.cn/
4112011032,天津职业大学,天津市,天津市,本科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjtc.edu.cn/
4112012484,天津滨海职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjbpi.com/
4112012487,天津工程职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,
4112012719,天津渤海职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tbvtc.edu.cn/
4112012720,天津电子信息职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjdz.edu.cn/
4112012721,天津机电职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.suoyuan.com.cn/
4112012722,天津现代职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.xdxy.com.cn/
4112012732,天津轻工职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjlivtc.edu.cn/
4112012788,天津商务职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.tcc1955.edu.cn/
4112012803,天津国土资源和房屋职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.tjgfxy.com.cn/
4112012880,天津医学高等专科学校,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tjyzh.cn/
4112012881,天津开发区职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4112012882,天津艺术职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.arttj.cn/
4112012883,天津交通职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tttc.edu.cn/
4112013700,天津工业职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.pctj.edu.cn/
4112013701,天津石油职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://www.tjsyxy.com/
4112013702,天津城市职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,http://www.tjcsxy.cn
4112013863,天津铁道职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.tjtdxy.cn/
4112013911,天津工艺美术职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.gmtj.com/
4112014020,天津城市建设管理职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.tjchengjian.com/
4112014021,天津生物工程职业技术学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.tjbio.cn/
4112014022,天津海运职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tjmc.edu.cn/
4112014102,天津广播影视职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,
4112014599,天津体育职业学院,天津市,天津市,专科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.tjvcs.cn
4112014600,天津滨海汽车工程职业学院,天津市,天津市,专科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.tqzyxy.com
4113010075,河北大学,河北省,保定市,本科,,否,否,否,否,现役候选,是,2026软科主榜 130,2026软科主榜 130,,,,,6,0,是,0,,0,,https://www.hbu.edu.cn/
4113010076,河北工程大学,河北省,邯郸市,本科,,否,否,否,否,现役候选,是,2026软科主榜 291,2026软科主榜 291,,,,,2,0,是,0,,0,,https://www.hebeu.edu.cn/
4113010077,河北地质大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财32,2026软科分类标签 财32,,,,,4,0,是,0,,0,,https://www.hgu.edu.cn/
4113010080,河北工业大学,天津市,天津市,本科,,否,否,是,是,现役候选,是,2026软科主榜 107,2026软科主榜 107,,,,,7,0,是,0,,0,,https://www.hebut.edu.cn/
4113010081,华北理工大学,河北省,唐山市,本科,,否,否,否,否,现役候选,是,2026软科主榜 269,2026软科主榜 269,,,,,3,0,是,0,,0,,https://www.ncst.edu.cn
4113010082,河北科技大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科主榜 254,2026软科主榜 254,,,,,1,0,是,0,,0,,https://www.hebust.edu.cn/
4113010084,河北建筑工程学院,河北省,张家口市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,1,0,是,0,,0,,https://www.hebiace.edu.cn/
4113010085,河北水利电力学院,河北省,沧州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,2,0,是,0,,0,,https://www.hbwe.edu.cn/
4113010086,河北农业大学,河北省,保定市,本科,,否,否,否,否,现役候选,是,2026软科主榜 189,2026软科主榜 189,,,,,7,0,是,0,,0,,https://www.hebau.edu.cn/
4113010089,河北医科大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医12,2026软科分类标签 医12,,,,,4,0,是,0,,0,,https://www.hebmu.edu.cn/
4113010092,河北北方学院,河北省,张家口市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医47,2026软科分类标签 医47,,,,,6,0,是,0,,0,,https://www1.hebeinu.edu.cn/
4113010093,承德医学院,河北省,承德市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 医42,2026软科分类标签 医42,,,,,2,0,是,0,,0,,https://www.cdmc.edu.cn/
4113010094,河北师范大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科主榜 177,2026软科主榜 177,,,,,3,0,是,0,,0,,https://www.hebtu.edu.cn/
4113010096,保定学院,河北省,保定市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,1,0,是,0,,0,,https://www.bdu.edu.cn
4113010098,河北民族师范学院,河北省,承德市,本科,,否,否,否,否,现役候选,是,2026软科主榜 483,2026软科主榜 483,,,,,2,0,是,0,,0,,https://www.hbun.edu.cn/
4113010099,唐山师范学院,河北省,唐山市,本科,,否,否,否,否,现役候选,是,2026软科主榜 438,2026软科主榜 438,,,,,6,0,是,0,,0,,https://www.tstc.edu.cn/
4113010100,廊坊师范学院,河北省,廊坊市,本科,,否,否,否,否,现役候选,是,2026软科主榜 466,2026软科主榜 466,,,,,5,0,是,0,,0,,https://www.lfnu.edu.cn
4113010101,衡水学院,河北省,衡水市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,3,0,是,0,,0,,https://www.hsnc.edu.cn/
4113010102,石家庄学院,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科主榜 429,2026软科主榜 429,,,,,4,0,是,0,,0,,https://www.sjzc.edu.cn/
4113010103,邯郸学院,河北省,邯郸市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,3,0,是,0,,0,,https://www.hdc.edu.cn/
4113010104,邢台学院,河北省,邢台市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,3,0,是,0,,0,,http://www.xttc.edu.cn/
4113010105,沧州师范学院,河北省,沧州市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,2,0,是,0,,0,,https://www.caztc.edu.cn
4113010107,石家庄铁道大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科主榜 231,2026软科主榜 231,,,,,2,0,是,0,,0,,https://www.stdu.edu.cn/
4113010216,燕山大学,河北省,秦皇岛市,本科,,否,否,否,否,现役候选,是,2026软科主榜 109,2026软科主榜 109,,,,,2,0,是,0,,0,,https://www.ysu.edu.cn/
4113010798,河北科技师范学院,河北省,秦皇岛市,本科,,否,否,否,否,现役候选,是,2026软科主榜 404,2026软科主榜 404,,,,,5,0,是,0,,0,,https://www.hevttc.edu.cn/
4113011033,唐山学院,河北省,唐山市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 500+,2026软科分类标签 500+,,,,,6,0,是,0,,0,,https://www.tsc.edu.cn
4113011104,应急管理大学,河北省,廊坊市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.ncist.edu.cn/index.htm
4113011105,中国人民警察大学,河北省,廊坊市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 政8,2026软科分类标签 政8,,,,,3,0,是,0,,0,,https://www.cppu.edu.cn/
4113011236,河北体育学院,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 体13+,2026软科分类标签 体13+,,,,,2,0,是,0,,0,,https://www.hepec.edu.cn/
4113011420,河北金融学院,河北省,保定市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财44,2026软科分类标签 财44,,,,,2,0,是,0,,0,,https://www.hbfu.edu.cn/
4113011629,北华航天工业学院,河北省,廊坊市,本科,,否,否,否,否,现役候选,是,2026软科主榜 385,2026软科主榜 385,,,,,3,0,是,0,,0,,https://www.nciae.edu.cn/
4113011832,河北经贸大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 财23,2026软科分类标签 财23,,,,,4,0,是,0,,0,,https://www.hueb.edu.cn/
4113011903,中央司法警官学院,河北省,保定市,本科,,否,否,否,否,现役候选,是,2026软科分类标签 政15,2026软科分类标签 政15,,,,,1,0,是,0,,0,,https://www.cicp.edu.cn/
4113012784,河北传媒学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.hebic.cn/
4113012796,河北工程技术学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,4,0,是,0,,0,,https://www.hebuet.edu.cn/
4113013075,河北美术学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://www.hbafa.edu.cn/
4113013391,河北科技学院,河北省,保定市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,2,0,是,0,,0,,https://www.hbkjxy.edu.cn/
4113013402,河北外国语学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 语5+,2026软科分类标签 语5+,,,,,2,0,是,0,,0,,https://www.hisu.edu.cn/
4113013404,河北大学工商学院,河北省,保定市,本科,,是,否,否,否,已停止招生 / 终止办学程序,否,,,,,,,0,0,否,0,,0,,
4113013408,华北理工大学轻工学院,河北省,唐山市,本科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.qgxy.cn/
4113016204,河北工业职业技术大学,河北省,石家庄市,本科,,否,否,否,否,现役候选,是,,,,,,,4,0,是,0,,0,,https://www.hbcit.edu.cn/
4113013411,河北师范大学汇华学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://huihua.hebtu.edu.cn/
4113013414,河北经贸大学经济管理学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,https://jgxy.hueb.edu.cn/
4113013415,河北医科大学临床学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://lcxy.hebmu.edu.cn/
4113016203,河北科技工程职业技术大学,河北省,邢台市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,http://www.hevute.edu.cn/
4113013578,河北工程大学科信学院,河北省,邯郸市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://kexin.hebeu.edu.cn/
4113016202,河北石油职业技术大学,河北省,承德市,本科,,否,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://www.hebpu.edu.cn/
4113013592,燕山大学里仁学院,河北省,秦皇岛市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://stc.ysu.edu.cn/
4113013593,石家庄铁道大学四方学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.stdusfc.edu.cn/
4113013594,河北地质大学华信学院,河北省,石家庄市,本科,,是,否,否,否,现役候选,是,,,,,,,2,0,是,0,,0,,http://www.hguhx.edu.cn/
4113013595,河北农业大学现代科技学院,河北省,保定市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://xianke.hebau.edu.cn/
4113013596,华北理工大学冀唐学院,河北省,唐山市,本科,,是,否,否,否,现役候选,是,,,,,,,1,0,是,0,,0,,https://jtxy.ncst.edu.cn/
4113013891,保定理工学院,河北省,保定市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,2,0,是,0,,0,,https://www.cuggw.com/
4113013895,燕京理工学院,河北省,廊坊市,本科,,是,否,否,否,现役候选,是,2026软科主榜 21,2026软科主榜 21,,,,,2,0,是,0,,0,,https://www.yit.edu.cn/
4113013899,北京中医药大学东方学院,河北省,廊坊市,本科,,是,否,否,否,现役候选,是,,,,,,,3,0,是,0,,0,,https://www.bucmdf.edu.cn/
4113014202,沧州交通学院,河北省,沧州市,本科,,是,否,否,否,现役候选,是,2026软科主榜 53,2026软科主榜 53,,,,,1,0,是,0,,0,,https://www.czjtu.edu.cn/
4113014225,河北东方学院,河北省,廊坊市,本科,,是,否,否,否,现役候选,是,2026软科分类标签 100+,2026软科分类标签 100+,,,,,4,0,是,0,,0,,https://www.hbdfxy.cn/
