id,uid,universityName,rankingId,agency,rankingName,edition,rank,rankDisplay,rankLower,rankUpper,rankMidpoint,referenceRank,referenceRankOrRank,nationalRank,score,category,scope,sourceUrl,publishedAt,retrievedAt,verified,notes,displayLabel
RANK_SR_BCUR_2026_4132010319,4132010319,南京师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,58,58,,,58.0,58,58,,344.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 58
RANK_SR_BCUR_2026_4144010559,4144010559,暨南大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,59,59,,,59.0,59,59,,343.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 59
RANK_SR_BCUR_2026_4131010280,4131010280,上海大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,60,60,,,60.0,60,60,,343.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 60
RANK_SR_BCUR_2026_4112010062,4112010062,天津医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,5,医5,,,5.0,60,60,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医5 · 主榜参考 60
RANK_SR_BCUR_2026_4150010635,4150010635,西南大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,61,61,,,61.0,61,61,,343,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 61
RANK_SR_BCUR_2026_4121010159,4121010159,中国医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,6,医6,,,6.0,62,62,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医6 · 主榜参考 62
RANK_SR_BCUR_2026_4111011414,4111011414,中国石油大学（北京）,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,62,62,,,62.0,62,62,,342.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 62
RANK_SR_BCUR_2026_4111010026,4111010026,北京中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,1,中医1,,,1.0,63,63,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医1 · 主榜参考 63
RANK_SR_BCUR_2026_4132010294,4132010294,河海大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,63,63,,,63.0,63,63,,342,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 63
RANK_SR_BCUR_2026_4161010718,4161010718,陕西师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,63,63,,,63.0,63,63,,342,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 63
RANK_SR_BCUR_2026_4111010005,4111010005,北京工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,65,65,,,65.0,65,65,,341.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 65
RANK_SR_BCUR_2026_4133016301,4133016301,宁波诺丁汉大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,2,合作2,,,2.0,65,65,,,综合,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 合作2
RANK_SR_BCUR_2026_4144010590,4144010590,深圳大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,66,66,,,66.0,66,66,,341.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 66
RANK_SR_BCUR_2026_4151010651,4151010651,西南财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,5,财5,,,5.0,66,66,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财5 · 主榜参考 66
RANK_SR_BCUR_2026_4132010290,4132010290,中国矿业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,67,67,,,67.0,67,67,,335.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 67
RANK_SR_BCUR_2026_4133010337,4133010337,浙江工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,68,68,,,68.0,68,68,,334.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 68
RANK_SR_BCUR_2026_4131010268,4131010268,上海中医药大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,2,中医2,,,2.0,69,69,,,中医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科中医药 中医2 · 主榜参考 69
RANK_SR_BCUR_2026_4161010712,4161010712,西北农林科技大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,69,69,,,69.0,69,69,,330.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 69
RANK_SR_BCUR_2026_4161010697,4161010697,西北大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,70,70,,,70.0,70,70,,329.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 70
RANK_SR_BCUR_2026_4153010673,4153010673,云南大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,71,71,,,71.0,71,71,,325.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 71
RANK_SR_BCUR_2026_4131010255,4131010255,东华大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,72,72,,,72.0,72,72,,317.4,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 72
RANK_SR_BCUR_2026_4137010425,4137010425,中国石油大学（华东）,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,73,73,,,73.0,73,73,,316.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 73
RANK_SR_BCUR_2026_4136010403,4136010403,南昌大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,74,74,,,74.0,74,74,,314.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 74
RANK_SR_BCUR_2026_4111011415,4111011415,中国地质大学（北京）,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,75,75,,,75.0,75,75,,314.2,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 75
RANK_SR_BCUR_2026_4111011413,4111011413,中国矿业大学（北京）,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,76,76,,,76.0,76,76,,313.7,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 76
RANK_SR_BCUR_2026_4135010386,4135010386,福州大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,77,77,,,77.0,77,77,,310.5,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 77
RANK_SR_BCUR_2026_4131016404,4131016404,上海纽约大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,3,合作3,,,3.0,78,78,,,综合,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 合作3
RANK_SR_BCUR_2026_4133011646,4133011646,宁波大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,78,78,,,78.0,78,78,,310.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 78
RANK_SR_BCUR_2026_4111010052,4111010052,中央民族大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,1,民1,,,1.0,79,79,,,民族,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科民族 民1 · 主榜参考 79
RANK_SR_BCUR_2026_4111010030,4111010030,北京外国语大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,1,语1,,,1.0,79,79,,,语言,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科语言 语1 · 主榜参考 79
RANK_SR_BCUR_2026_4144010574,4144010574,华南师范大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,79,79,,,79.0,79,79,,306.6,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 79
RANK_SR_BCUR_2026_4123010226,4123010226,哈尔滨医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,8,医8,,,8.0,79,79,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医8 · 主榜参考 79
RANK_SR_BCUR_2026_4144010570,4144010570,广州医科大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,7,医7,,,7.0,79,79,,,医药,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科医药 医7 · 主榜参考 79
RANK_SR_BCUR_2026_4134010359,4134010359,合肥工业大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,80,80,,,80.0,80,80,,304.8,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 80
RANK_SR_BCUR_2026_4131010271,4131010271,上海外国语大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,2,语2,,,2.0,81,81,,,语言,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科语言 语2 · 主榜参考 81
RANK_SR_BCUR_2026_4121010173,4121010173,东北财经大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,6,财6,,,6.0,81,81,,,财经,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科财经 财6 · 主榜参考 81
RANK_SR_BCUR_2026_4132010299,4132010299,江苏大学,shanghairanking-bcur,ShanghaiRanking,软科中国大学排名,2026,81,81,,,81.0,81,81,,301.3,主榜,China-mainland,https://www.shanghairanking.cn/rankings/bcur/202610,,2026-09-13,True,软科官方公开 API；rankDisplay 保留榜单显示名次，referenceRank 使用官方 rankOverall/主榜参考位次；分类榜名次不冒充全国主榜名次。,2026软科 81
